Term/Year Code,Coll,Dept,Degree,Major code,Major Name,Conc code,Concentration Name (if any),Total,Men,Women,Unknown,Caucasian,Asian American,African American,Hispanic,Native American,Hawaiian/Pacific Isl,Multiracial,International,Unknown,All   African American,All    Native American,All Hawaiian/ Pac Isl,All Asian,URM,Illinois,Non-Illinois,
120228 ,KN ,570 ,BS ,0093 ,Special Education ,  ,  ,102,16,86,0,78,3,0,18,0,0,3,0,0,0,1,0,6,18,99,3,10KN0093BS
120228 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,18,5,13,0,9,2,1,3,0,0,2,1,0,3,1,0,2,6,16,2,10KS0093EDM
120228 ,KN ,570 ,EDM ,0093 ,Special Education ,  ,  ,14,3,11,0,11,0,0,2,0,0,0,0,1,0,0,0,0,2,13,1,10KS0093EDMX
120228 ,KN ,570 ,PHD ,0093 ,Special Education ,  ,  ,26,4,22,0,13,2,3,2,0,0,1,5,0,4,2,0,2,6,14,12,10KS0093PHD
120228 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,  ,  ,84,4,80,0,34,7,9,26,0,0,2,5,1,9,1,0,10,35,79,5,10KN0094BS
120228 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,6135 ,Prof Education Licensure ,14,0,14,0,10,0,2,2,0,0,0,0,0,2,0,0,0,4,14,0,10KN6135BSU
120228 ,KN ,613 ,BS ,0094 ,Early Childhood Education ,6136 ,Prof Education Non-Licensure ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KN6136BSU
120228 ,KN ,613 ,BS ,0095 ,Elementary Education ,  ,  ,331,15,316,0,209,36,10,57,0,0,15,3,1,17,4,3,47,76,324,7,10KN0095BS
120228 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,  ,  ,39,8,31,0,14,8,6,9,0,0,1,1,0,6,0,0,11,15,37,2,10KN5422BS
120228 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5423 ,Literacy ,22,1,21,0,15,0,1,5,0,0,1,0,0,1,1,0,1,6,22,0,10KN5422BS
120228 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5424 ,Mathematics ,43,14,29,0,21,6,5,9,0,0,2,0,0,5,2,0,7,15,43,0,10KN5422BS
120228 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5425 ,Science ,7,3,4,0,5,0,2,0,0,0,0,0,0,2,0,0,0,2,7,0,10KN5422BS
120228 ,KN ,613 ,BS ,5422 ,Middle Grades Education ,5426 ,Social Science ,8,0,8,0,5,1,0,2,0,0,0,0,0,0,0,0,1,2,8,0,10KN5422BS
120228 ,KN ,613 ,EDD ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,10KS1144EDD
120228 ,KN ,613 ,EDM ,0095 ,Elementary Education ,  ,  ,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,10KS0095EDM
120228 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,22,6,16,0,11,4,1,3,0,0,0,3,0,1,0,0,4,4,18,4,10KS1144EDM
120228 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,  ,  ,30,1,29,0,23,0,3,1,0,0,1,0,2,3,0,0,1,4,22,8,10KS1144EDMU
120228 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,5866 ,Bilingual-Bicultural Education ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1144EDM
120228 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,5866 ,Bilingual-Bicultural Education ,12,3,9,0,7,0,0,2,0,0,1,0,2,0,1,0,1,3,8,4,10KS1144EDMU
120228 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,5867 ,Digital Learning ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS1144EDM
120228 ,KN ,613 ,EDM ,1144 ,Curriculum and Instruction ,5867 ,Digital Learning ,21,4,17,0,16,3,1,0,0,0,0,1,0,1,0,0,3,1,14,7,10KS1144EDMU
120228 ,KN ,613 ,EDM ,5082 ,Early Childhood Education ,  ,  ,2,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,10KS5082EDM
120228 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5224 ,English ,6,2,4,0,2,1,0,2,0,0,1,0,0,0,0,0,2,2,6,0,10KS8527EDM
120228 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5225 ,Social Studies ,7,3,4,0,6,0,1,0,0,0,0,0,0,1,0,0,0,1,5,2,10KS8527EDM
120228 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5226 ,Sciences ,5,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10KS8527EDM
120228 ,KN ,613 ,EDM ,8527 ,Secondary Education ,5227 ,Mathematics ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS8527EDM
120228 ,KN ,613 ,MA ,1144 ,Curriculum and Instruction ,  ,  ,3,1,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,10KS1144MA
120228 ,KN ,613 ,MS ,1144 ,Curriculum and Instruction ,  ,  ,8,3,5,0,3,1,0,1,0,0,0,3,0,0,0,0,1,1,3,5,10KS1144MS
120228 ,KN ,613 ,NDEG ,1144 ,Curriculum and Instruction ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS1144NDEG
120228 ,KN ,613 ,NDEG ,1144 ,Curriculum and Instruction ,  ,  ,5,1,4,0,0,0,2,0,0,0,0,0,3,2,0,0,0,2,0,5,10KS1144NDEU
120228 ,KN ,613 ,NDEG ,1144 ,Curriculum and Instruction ,  ,  ,47,19,28,0,30,2,6,6,0,0,0,0,3,6,0,0,3,12,0,47,1EKS1144NDEU
120228 ,KN ,613 ,PHD ,1144 ,Curriculum and Instruction ,  ,  ,51,14,36,1,14,1,7,2,0,0,0,27,0,7,1,0,1,9,18,33,10KS1144PHD
120228 ,KN ,616 ,MS ,5865 ,Educational Psychology ,  ,  ,4,2,2,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,3,10KS5865MS
120228 ,KN ,616 ,MS ,5998 ,Mental Health Counseling ,  ,  ,7,0,7,0,2,1,1,0,0,0,1,2,0,1,0,0,2,1,5,2,1PKS5998MS
120228 ,KN ,616 ,PHD ,5865 ,Educational Psychology ,  ,  ,52,13,39,0,13,5,10,4,0,0,2,17,1,12,3,0,6,15,14,38,10KS5865PHD
120228 ,KN ,760 ,CAS ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,10KS5399CAS
120228 ,KN ,760 ,CAS ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10KS5399CASX
120228 ,KN ,760 ,CERT ,6098 ,International Ed Leadership ,  ,  ,5,1,4,0,3,0,1,1,0,0,0,0,0,2,0,0,0,2,0,5,1PKS6098CERU
120228 ,KN ,760 ,CERT ,6099 ,Learning & Design Leadership ,  ,  ,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1PKS6099CERU
120228 ,KN ,760 ,CERT ,6117 ,Instruct Sys Design Mgmt Lead ,  ,  ,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1PKS6117CERU
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,10,4,6,0,4,0,2,3,0,0,1,0,0,2,1,0,0,6,10,0,10KS5399EDD
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,10,5,5,0,3,0,6,1,0,0,0,0,0,7,0,0,0,7,9,1,10KS5399EDD
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,10KS5399EDDU
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,42,16,26,0,28,2,5,7,0,0,0,0,0,7,1,0,2,12,41,1,10KS5399EDDX
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,3,0,3,0,2,0,0,1,0,0,0,0,0,0,1,0,0,1,3,0,10KS5399EDD
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,46,21,25,0,19,6,7,5,0,1,0,2,6,8,0,1,6,13,10,36,10KS5399EDDU
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,5,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10KS5399EDD
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,103,30,72,1,62,6,9,7,0,0,2,2,15,11,1,2,9,17,39,64,10KS5399EDDU
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,4,0,4,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,10KS5399EDD
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,58,20,38,0,32,7,2,9,0,0,0,0,8,2,0,0,8,11,5,53,10KS5399EDDU
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,19,7,12,0,7,1,4,7,0,0,0,0,0,5,0,0,1,11,19,0,10KS5399EDD
120228 ,KN ,760 ,EDD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,139,37,99,3,57,8,46,19,0,1,5,1,2,54,5,1,10,69,48,91,10KS5399EDDU
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,9,5,4,0,5,0,1,2,0,0,0,1,0,1,0,0,0,3,9,0,10KS5399EDM
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,17,5,12,0,13,0,2,0,0,0,1,1,0,3,1,0,0,3,16,1,10KS5399EDM
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,21,7,14,0,12,1,3,3,0,0,1,0,1,4,1,0,1,7,21,0,10KS5399EDMX
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,9,3,6,0,7,0,1,0,0,0,0,1,0,1,0,0,0,1,8,1,10KS5399EDM
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,17,8,9,0,6,0,2,4,0,0,1,2,2,2,0,0,1,6,5,12,10KS5399EDMU
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,4,3,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,10KS5399EDM
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,38,9,29,0,28,2,3,0,0,0,0,2,3,3,0,0,2,3,22,16,10KS5399EDMU
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,3,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,10KS5399EDM
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,34,12,22,0,20,4,1,2,0,0,1,0,6,3,0,0,4,4,6,28,10KS5399EDMU
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,4,1,3,0,1,0,1,1,0,0,0,1,0,1,1,0,0,2,3,1,10KS5399EDM
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,7,2,5,0,6,0,1,0,0,0,0,0,0,1,0,0,0,1,5,2,10KS5399EDM
120228 ,KN ,760 ,EDM ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,99,20,79,0,63,5,13,9,0,1,5,1,2,14,2,1,8,25,45,54,10KS5399EDMU
120228 ,KN ,760 ,MA ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,10KS5399MA
120228 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS5399NDEG
120228 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10KS5399NDEU
120228 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,63,17,46,0,30,2,4,5,0,0,1,2,19,4,0,0,3,9,0,63,1PKS5399NDEU
120228 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,2,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,10KS5399NDEU
120228 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS5399NDEU
120228 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10KS5399NDEU
120228 ,KN ,760 ,NDEG ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,7,2,5,0,3,1,2,1,0,0,0,0,0,2,1,0,1,3,0,7,10KS5399NDEU
120228 ,KN ,760 ,PHD ,0209 ,Ed Organization and Leadership ,  ,  ,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10KS0209PHD
120228 ,KN ,760 ,PHD ,0220 ,Educational Policy Studies ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0220PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",  ,  ,3,2,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,1,2,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5096 ,Higher Education ,30,11,19,0,10,2,11,4,0,0,1,2,0,13,0,0,2,16,20,10,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5097 ,Educational Admin & Leadership ,6,5,1,0,4,0,1,0,0,0,0,1,0,1,0,0,0,1,4,2,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5137 ,Human Resource Development ,20,2,18,0,4,6,2,0,0,0,0,8,0,2,0,0,6,2,9,11,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5407 ,Learning Design and Leadership ,5,3,2,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5471 ,Global Studies in Education ,30,4,26,0,6,3,2,5,0,0,0,13,1,3,1,0,3,7,8,22,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5505 ,Social Sciences & Ed Policy ,18,6,12,0,4,0,7,3,0,0,2,2,0,10,0,0,1,11,9,9,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5506 ,History of Education ,7,4,3,0,3,0,2,1,0,0,0,1,0,2,0,0,0,3,3,4,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5507 ,Philosophy of Education ,5,2,3,0,0,1,0,1,0,0,0,3,0,0,0,0,1,1,0,5,10KS5399PHD
120228 ,KN ,760 ,PHD ,5399 ,"Educ Policy, Orgzn & Leadrshp ",5508 ,Diversity & Equity in Educ ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS5399PHD
120228 ,KN ,  ,  ,  ,Education ,  ,***College total*** ,1967,443,1519,5,1056,149,222,270,0,3,54,134,79,263,34,8,189,522,1241,726, 
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120228 ,KP ,  ,  ,  ,Grainger Engineering ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , 
120228 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,  ,  ,21,13,8,0,11,2,0,3,0,0,1,4,0,2,0,0,3,3,16,5,10KP5163BS
120228 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5270 ,Agricultural Engineering ,11,7,4,0,6,2,0,3,0,0,0,0,0,0,0,0,3,3,10,1,10KP5163BS
120228 ,KP ,227 ,BS ,5163 ,Agricultural & Biological Engr ,5271 ,Biological Engineering ,8,4,4,0,5,1,0,2,0,0,0,0,0,0,1,0,1,2,8,0,10KP5163BS
120228 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,19,16,3,0,1,2,0,1,0,0,1,13,1,0,0,0,3,1,4,15,1PKS5370MENG
120228 ,KP ,227 ,MENGR ,1211 ,Engineering ,5370 ,Energy Systems ,6,5,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,1PKS5370MENU
120228 ,KP ,227 ,MENGR ,1211 ,Engineering ,5982 ,Autonomy and Robotics ,13,12,1,0,2,2,0,0,0,0,0,8,1,0,0,0,2,0,2,11,1PKS5982MENG
120228 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,  ,  ,19,10,9,0,3,0,0,1,0,0,0,15,0,0,0,0,0,1,4,15,10KS5163MS
120228 ,KP ,227 ,MS ,5163 ,Agricultural & Biological Engr ,5511 ,Computational Sci & Engr ,2,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,10KS5163MS
120228 ,KP ,227 ,NDEG ,0067 ,Nondegree ,  ,  ,145,109,36,0,17,3,0,1,0,0,1,122,1,0,0,0,4,1,19,126,10KP0067NDEG
120228 ,KP ,227 ,NDEG ,1211 ,Engineering ,  ,  ,22,17,5,0,9,4,0,1,0,0,1,4,3,0,0,0,5,1,0,22,10KS1211NDEU
120228 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,  ,  ,43,27,15,1,9,2,0,1,0,0,1,30,0,0,1,0,3,1,2,41,10KS5163PHD
120228 ,KP ,227 ,PHD ,5163 ,Agricultural & Biological Engr ,5511 ,Computational Sci & Engr ,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,10KS5163PHD
120228 ,KP ,244 ,BS ,0121 ,Engineering Physics ,  ,  ,245,205,40,0,95,61,1,17,0,0,8,62,1,3,1,0,68,19,129,116,10KP0121BS
120228 ,KP ,244 ,BS ,0240 ,Physics ,  ,  ,143,111,32,0,44,29,1,9,0,0,5,53,2,3,0,0,33,11,63,80,10KP0240BS
120228 ,KP ,244 ,MS ,0240 ,Physics ,  ,  ,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10KS0240MS
120228 ,KP ,244 ,PHD ,0240 ,Physics ,  ,  ,305,218,87,0,102,27,1,20,0,0,15,139,1,7,3,2,41,24,20,285,10KS0240PHD
120228 ,KP ,244 ,PHD ,0240 ,Physics ,5511 ,Computational Sci & Engr ,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,10KS0240PHD
120228 ,KP ,251 ,BS ,0106 ,Civil Engineering ,  ,  ,689,453,236,0,336,125,15,94,0,1,30,80,8,25,2,3,151,120,505,184,10KP0106BS
120228 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,194,141,52,1,41,7,0,2,1,0,4,139,0,0,3,0,10,4,42,152,10KS0106MS
120228 ,KP ,251 ,MS ,0106 ,Civil Engineering ,  ,  ,60,43,15,2,35,9,2,6,0,0,2,4,2,3,0,0,10,9,19,41,10KS0106MSU
120228 ,KP ,251 ,MS ,0106 ,Civil Engineering ,5511 ,Computational Sci & Engr ,3,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,10KS0106MS
120228 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,38,21,17,0,9,2,0,0,0,0,1,26,0,0,0,0,3,0,8,30,10KS0231MS
120228 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,  ,  ,14,8,6,0,11,0,0,2,0,0,1,0,0,0,0,0,1,2,6,8,10KS0231MSU
120228 ,KP ,251 ,MS ,0231 ,Environ Engr in Civil Engr ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0231MS
120228 ,KP ,251 ,NDEG ,0106 ,Civil Engineering ,  ,  ,46,28,18,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,46,10KP0106NDEX
120228 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,  ,  ,173,127,46,0,11,5,1,3,0,0,0,151,2,1,0,0,6,4,8,165,10KS0106PHD
120228 ,KP ,251 ,PHD ,0106 ,Civil Engineering ,5511 ,Computational Sci & Engr ,28,20,8,0,0,0,0,1,0,0,0,27,0,0,0,0,0,1,0,28,10KS0106PHD
120228 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,  ,  ,45,19,26,0,7,1,0,3,0,0,2,32,0,1,3,0,1,5,3,42,10KS0231PHD
120228 ,KP ,251 ,PHD ,0231 ,Environ Engr in Civil Engr ,5511 ,Computational Sci & Engr ,6,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,10KS0231PHD
120228 ,KP ,343 ,BS ,0408 ,Bioengineering ,  ,  ,386,172,214,0,143,152,6,27,0,0,20,28,10,9,0,1,172,36,284,102,10KP0408BS
120228 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5542 ,General Bioengineering ,8,5,3,0,3,3,0,0,0,0,0,2,0,0,0,0,3,0,5,3,1PKS5542MENG
120228 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5542 ,General Bioengineering ,14,9,5,0,4,3,5,1,0,0,1,0,0,5,1,0,4,7,5,9,1PKS5542MENU
120228 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5545 ,Bioinstrumentation ,6,2,4,0,1,1,0,1,0,0,0,3,0,0,0,0,1,1,2,4,1PKS5545MENG
120228 ,KP ,343 ,MENGR ,0408 ,Bioengineering ,5545 ,Bioinstrumentation ,3,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1PKS5545MENU
120228 ,KP ,343 ,MS ,0408 ,Bioengineering ,  ,  ,4,3,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,2,2,10KS0408MS
120228 ,KP ,343 ,MS ,6019 ,Biomedical Image Computing ,  ,  ,3,1,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,1,2,1PKS6019MS
120228 ,KP ,343 ,PHD ,0408 ,Bioengineering ,  ,  ,105,65,40,0,22,10,2,5,0,0,2,64,0,2,1,0,12,7,12,93,10KS0408PHD
120228 ,KP ,343 ,PHD ,0408 ,Bioengineering ,5511 ,Computational Sci & Engr ,3,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,10KS0408PHD
120228 ,KP ,422 ,BS ,0127 ,Industrial Engineering ,  ,  ,292,217,75,0,99,93,6,14,0,0,7,66,7,7,0,2,99,22,166,126,10KP0127BS
120228 ,KP ,422 ,BS ,5532 ,Systems Engineering and Design ,  ,  ,318,231,87,0,118,82,5,47,0,0,7,52,7,7,1,2,93,53,202,116,10KP5532BS
120228 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,36,26,10,0,1,1,0,0,0,0,0,34,0,0,0,0,1,0,2,34,10KS0127MS
120228 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,  ,  ,3,3,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,0,3,10KS0127MSU
120228 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,5511 ,Computational Sci & Engr ,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10KS0127MS
120228 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,5539 ,Advanced Analytics in IESE ,43,33,10,0,1,0,1,0,0,0,0,41,0,1,0,0,0,1,1,42,10KS0127MS
120228 ,KP ,422 ,MS ,0127 ,Industrial Engineering ,5539 ,Advanced Analytics in IESE ,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10KS0127MSU
120228 ,KP ,422 ,MS ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,10,8,2,0,3,1,0,0,0,0,0,6,0,0,0,0,1,0,3,7,10KS3846MS
120228 ,KP ,422 ,PHD ,0127 ,Industrial Engineering ,  ,  ,49,30,19,0,4,5,1,0,0,0,1,38,0,1,0,0,6,1,1,48,10KS0127PHD
120228 ,KP ,422 ,PHD ,3846 ,Systems & Entrepreneurial Engr ,  ,  ,15,8,7,0,1,0,0,1,0,0,1,12,0,1,1,0,0,2,1,14,10KS3846PHD
120228 ,KP ,434 ,BS ,0112 ,Computer Science ,  ,  ,1291,865,426,0,187,633,26,72,0,0,36,312,25,30,5,4,669,105,583,708,10KP0112BS
120228 ,KP ,434 ,BS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,5,5,0,0,1,2,0,0,0,0,0,2,0,0,0,0,2,0,3,2,10KP5458BS
120228 ,KP ,434 ,CERT ,6079 ,Computing Fundamentals ,  ,  ,10,9,1,0,6,1,0,1,1,0,1,0,0,0,1,0,2,2,9,1,10KS6079CERT
120228 ,KP ,434 ,CERT ,6079 ,Computing Fundamentals ,  ,  ,23,12,10,1,6,3,3,1,0,0,0,5,5,3,0,0,3,4,8,15,10KS6079CERU
120228 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,565,436,127,2,15,45,0,4,0,0,4,497,0,1,0,0,48,5,31,534,10KS0112MCS
120228 ,KP ,434 ,MCS ,0112 ,Computer Science ,  ,  ,1368,1031,324,13,304,366,30,55,0,3,15,324,271,37,7,4,379,93,155,1213,1SKS0112MCSU
120228 ,KP ,434 ,MCS ,0112 ,Computer Science ,5458 ,BS/MCS Computer Science ,52,34,18,0,10,27,0,0,0,0,2,11,2,0,0,0,29,0,32,20,10KS5458MCS
120228 ,KP ,434 ,MS ,0112 ,Computer Science ,  ,  ,150,121,29,0,7,21,0,3,0,0,2,115,2,2,2,0,22,4,5,145,10KS0112MS
